"121","32.81","7.08","1084.81","58","2021-10-20 12:40:40",NULL
"122","32.81","7.08","1084.80","83","2021-10-20 12:40:48",NULL
"123","32.81","7.11","1084.81","79","2021-10-20 12:40:56",NULL
"124","32.88","7.11","1084.81","82","2021-10-20 12:41:05",NULL
"125","32.88","7.08","1084.81","75","2021-10-20 12:41:13",NULL
"126","32.81","7.06","1084.81","52","2021-10-20 12:41:22",NULL
"127","32.88","7.07","1084.81","75","2021-10-20 12:41:30",NULL
"128","32.88","7.10","1084.81","69","2021-10-20 12:41:38",NULL
"129","32.81","7.09","1084.81","75","2021-10-20 12:41:47",NULL
"130","32.81","7.09","1084.81","74","2021-10-20 12:41:55",NULL
"131","32.88","7.06","1084.81","73","2021-10-20 12:42:04",NULL
"132","32.81","7.06","1084.81","73","2021-10-20 12:42:12",NULL
"133","32.81","7.06","1084.81","73","2021-10-20 12:42:20",NULL
"134","32.81","7.05","1084.81","73","2021-10-20 12:42:29",NULL
"135","32.81","7.04","1084.81","74","2021-10-20 12:42:37",NULL
"136","32.81","7.05","1084.81","49","2021-10-20 12:42:46",NULL
"137","32.88","7.04","1084.81","98","2021-10-20 12:42:54",NULL
"138","32.81","7.06","1084.81","98","2021-10-20 12:43:02",NULL
"139","32.81","7.12","1084.81","98","2021-10-20 12:43:14",NULL
"140","32.81","7.07","1084.81","98","2021-10-20 12:43:19",NULL
"141","32.81","7.09","1084.81","98","2021-10-20 12:43:27",NULL
"142","32.88","7.14","1084.85","98","2021-10-20 12:43:36",NULL
"143","33.19","7.11","1084.82","98","2021-10-20 12:43:44",NULL
"144","33.25","7.11","281.08","98","2021-10-20 12:43:52",NULL
"145","33.44","7.08","1084.87","98","2021-10-20 12:44:01",NULL
"146","33.56","7.10","1084.83","98","2021-10-20 12:44:19",NULL
"147","33.69","7.08","1084.81","98","2021-10-20 12:44:23",NULL
"148","33.75","7.08","1084.81","-460","2021-10-20 12:44:31",NULL
"149","33.81","7.12","1084.81","-460","2021-10-20 12:44:40",NULL
"150","-127.00","40.24","1084.88","100","2021-10-20 12:45:37",NULL
"151","-127.00","40.24","1084.88","100","2021-10-20 12:45:43",NULL
"152","33.50","7.17","1084.82","100","2021-10-20 12:46:41",NULL
"153","33.44","7.13","1084.82","-460","2021-10-20 12:46:46",NULL
"154","33.50","7.14","1084.80","91","2021-10-20 12:46:54",NULL
"155","33.50","7.11","1084.81","92","2021-10-20 12:47:02",NULL
"156","33.44","7.12","1084.80","98","2021-10-20 12:47:11",NULL
"157","33.44","7.13","1084.81","-460","2021-10-20 12:47:19",NULL
"158","33.50","7.13","1084.81","-460","2021-10-20 12:47:28",NULL
"159","33.44","7.10","1084.81","-460","2021-10-20 12:47:37",NULL
"160","33.38","7.12","1084.81","-460","2021-10-20 12:47:45",NULL
"161","33.44","7.11","1084.81","-460","2021-10-20 12:47:54",NULL
"162","33.19","7.42","1084.86","51","2021-10-20 12:48:20",NULL
"163","33.25","7.39","1084.86","51","2021-10-20 12:48:28",NULL
"164","33.25","7.37","1084.86","51","2021-10-20 12:48:37",NULL
"165","33.31","7.35","1084.86","51","2021-10-20 12:48:45",NULL
"166","33.31","7.35","1084.86","77","2021-10-20 12:48:53",NULL
"167","33.31","7.32","1084.87","53","2021-10-20 12:49:02",NULL
"168","33.25","7.32","1084.87","53","2021-10-20 12:49:10",NULL
"169","33.25","7.31","1084.86","53","2021-10-20 12:49:19",NULL
"170","33.25","7.32","1084.86","49","2021-10-20 12:49:27",NULL
"171","33.25","7.33","1084.86","55","2021-10-20 12:49:35",NULL
